Component_ID,Lot_ID,Iddq_uA_0h,Iddq_uA_24h,Iddq_uA_96h,Iddq_uA_168h,Leakage_nA_0h,Leakage_nA_24h,Leakage_nA_96h,Leakage_nA_168h,PropDelay_ns_0h,PropDelay_ns_24h,PropDelay_ns_96h,PropDelay_ns_168h,Ground_Truth
COMP_08625,LOT_42,11.58,11.561,11.614,11.754,425.79,428.07,431.04,433.23,3.2517,3.2798,3.2873,3.3313,Normal
COMP_08626,LOT_42,11.609,11.552,11.799,11.765,436.21,440.66,446.34,445.76,3.1915,3.1947,3.2404,3.2945,Normal
COMP_08627,LOT_42,11.713,11.742,11.842,12.087,440.51,442.26,451.18,458.13,3.2615,3.2716,3.2892,3.3154,Normal
COMP_08628,LOT_42,11.032,11.063,11.265,11.464,436.6,433.81,440.94,448.12,3.2341,3.2403,3.2943,3.3404,Normal
COMP_08629,LOT_42,12.117,12.162,12.242,12.436,456.58,458.43,460.66,462.0,3.2547,3.2715,3.2977,3.3288,Normal
COMP_08630,LOT_42,11.584,11.597,11.84,11.934,433.29,435.59,435.03,440.26,3.2391,3.2367,3.2216,3.2394,Normal
COMP_08631,LOT_42,12.341,12.4,12.492,12.588,419.28,421.66,426.25,430.78,3.2217,3.2102,3.2597,3.2624,Normal
COMP_08632,LOT_42,12.111,12.206,12.44,12.643,444.21,438.79,446.97,448.95,3.2022,3.1922,3.2037,3.2134,Normal
COMP_08633,LOT_42,11.321,11.605,12.322,13.874,436.75,446.64,474.31,527.06,3.2315,3.2639,3.3525,3.4655,Drift_Anomaly
COMP_08634,LOT_42,11.665,11.75,11.921,11.99,446.72,448.02,452.04,458.61,3.2354,3.2596,3.2761,3.2968,Normal
COMP_08635,LOT_42,11.734,11.876,12.008,12.16,445.5,449.62,447.11,444.98,3.2383,3.2456,3.2892,3.3368,Normal
COMP_08636,LOT_42,11.651,11.611,11.754,11.973,460.13,461.22,469.72,481.04,3.2572,3.257,3.2705,3.2709,Normal
COMP_08637,LOT_42,11.315,11.354,11.471,11.689,460.86,458.23,468.01,464.99,3.1939,3.207,3.2453,3.2865,Normal
COMP_08638,LOT_42,12.379,12.32,12.437,12.584,435.95,440.43,446.9,450.54,3.1735,3.1658,3.2319,3.267,Normal
COMP_08639,LOT_42,11.326,11.395,11.509,11.715,440.34,438.76,443.49,447.54,3.2011,3.2197,3.2249,3.2395,Normal
COMP_08640,LOT_42,12.202,12.189,12.436,12.693,452.13,452.1,460.64,466.25,3.2382,3.2521,3.2827,3.3101,Normal
COMP_08641,LOT_42,11.559,11.709,11.873,12.081,431.04,432.21,438.41,441.38,3.2874,3.2951,3.3145,3.3039,Normal
COMP_08642,LOT_42,12.074,12.373,13.439,15.916,427.06,443.53,499.33,600.92,3.1483,3.1553,3.2269,3.3345,Drift_Anomaly
COMP_08643,LOT_42,11.669,11.854,11.918,12.104,416.31,416.85,420.2,430.63,3.2696,3.2814,3.3195,3.3347,Normal
COMP_08644,LOT_42,12.241,12.221,12.46,12.582,445.49,446.42,450.12,454.14,3.2982,3.2739,3.3084,3.3269,Normal
COMP_08645,LOT_42,11.668,11.759,11.956,12.104,458.69,459.86,460.82,462.58,3.2011,3.2166,3.2672,3.2924,Normal
COMP_08646,LOT_42,12.049,12.02,12.255,12.475,469.16,472.3,476.56,476.01,3.2849,3.2931,3.2966,3.3068,Normal
COMP_08647,LOT_42,11.986,12.006,12.259,12.37,459.85,460.29,463.48,468.85,3.2042,3.2196,3.2484,3.2916,Normal
COMP_08648,LOT_42,11.629,11.619,11.736,11.921,432.37,433.89,440.15,448.03,3.2487,3.2651,3.2955,3.3077,Normal
COMP_08649,LOT_42,11.543,11.631,11.75,12.103,451.52,451.83,457.97,455.41,3.2265,3.2307,3.2474,3.305,Normal
COMP_08650,LOT_42,11.526,11.511,11.635,11.767,429.63,436.95,435.32,439.55,3.2521,3.2659,3.2961,3.3209,Normal
COMP_08651,LOT_42,12.509,12.658,12.891,13.088,525.71,525.24,531.54,534.71,3.223,3.2165,3.2626,3.2898,Leakage_Only_Outlier
COMP_08652,LOT_42,11.57,11.553,11.622,11.588,460.79,461.48,471.89,472.0,3.2377,3.2342,3.2935,3.368,Normal
COMP_08653,LOT_42,11.744,11.885,11.997,12.327,444.64,447.04,449.1,458.05,3.2324,3.2394,3.2516,3.2523,Normal
COMP_08654,LOT_42,11.993,12.051,12.221,12.551,465.13,470.05,481.24,489.58,3.2299,3.2365,3.2715,3.3244,Normal
COMP_08655,LOT_42,12.017,12.071,12.205,12.388,445.16,444.34,456.13,464.45,3.0989,3.1144,3.1467,3.1917,Normal
COMP_08656,LOT_42,11.871,11.96,12.147,12.358,442.78,443.47,437.82,446.81,3.2774,3.2987,3.3259,3.3899,Normal
COMP_08657,LOT_42,12.115,12.07,12.217,12.392,430.02,424.7,432.25,436.09,3.23,3.2525,3.277,3.341,Normal
COMP_08658,LOT_42,11.736,11.705,11.81,11.813,452.62,458.53,467.0,473.51,3.3061,3.3082,3.3499,3.3658,Normal
COMP_08659,LOT_42,11.98,12.094,12.19,12.193,428.88,427.77,433.5,440.79,3.2647,3.2779,3.3186,3.3431,Normal
COMP_08660,LOT_42,12.15,12.088,12.186,12.244,445.14,445.78,450.78,457.88,3.1243,3.138,3.1961,3.2274,Normal
COMP_08661,LOT_42,11.376,11.533,11.603,11.763,436.39,442.36,445.02,448.06,3.1841,3.1996,3.2326,3.2604,Normal
COMP_08662,LOT_42,11.871,11.887,12.101,12.202,445.21,444.41,446.06,450.57,3.2586,3.2915,3.3463,3.4117,Normal
COMP_08663,LOT_42,11.661,11.736,11.894,11.97,435.09,441.64,445.26,447.14,3.2182,3.2053,3.2584,3.2947,Normal
COMP_08664,LOT_42,12.026,11.88,12.134,12.196,453.69,454.08,463.86,465.24,3.1975,3.209,3.2234,3.2465,Normal
COMP_08665,LOT_42,11.314,11.411,11.507,11.649,453.22,452.49,458.12,460.61,3.2465,3.2688,3.3295,3.3469,Normal
COMP_08666,LOT_42,12.046,12.027,12.139,12.297,446.88,448.51,453.93,456.15,3.2524,3.2505,3.3148,3.3409,Normal
COMP_08667,LOT_42,11.628,11.722,11.76,11.944,446.78,445.57,452.29,457.55,3.271,3.2905,3.3197,3.3836,Normal
COMP_08668,LOT_42,11.818,11.911,12.027,12.15,445.66,447.48,449.61,456.93,3.273,3.2905,3.3059,3.3199,Normal
COMP_08669,LOT_42,12.235,12.302,12.22,12.243,412.58,417.95,421.79,419.8,3.1806,3.1992,3.2351,3.2926,Normal
COMP_08670,LOT_42,11.612,11.502,11.482,11.668,426.02,428.14,437.38,445.19,3.2631,3.2662,3.3089,3.3446,Normal
COMP_08671,LOT_42,12.204,12.143,12.323,12.423,437.02,441.08,452.16,457.35,3.241,3.2521,3.3088,3.3386,Normal
COMP_08672,LOT_42,11.604,11.73,11.812,11.929,428.88,433.46,433.39,444.75,3.1899,3.1657,3.182,3.1841,Normal
COMP_08673,LOT_42,11.699,11.652,11.781,11.891,430.7,431.33,437.07,448.15,3.1867,3.1924,3.2453,3.2917,Normal
COMP_08674,LOT_42,11.908,11.779,12.073,12.103,429.84,432.02,435.0,442.23,3.323,3.2902,3.3073,3.3298,Normal
COMP_08675,LOT_42,11.851,11.732,11.885,11.962,436.24,437.3,441.82,447.29,3.1785,3.1804,3.2151,3.2276,Normal
COMP_08676,LOT_42,12.471,12.817,13.546,14.688,436.16,438.82,470.1,513.1,3.2487,3.2581,3.3555,3.4179,Drift_Anomaly
COMP_08677,LOT_42,12.361,12.285,12.331,12.446,436.76,441.77,447.67,450.2,3.2167,3.214,3.2505,3.2854,Normal
COMP_08678,LOT_42,11.625,11.689,11.842,11.998,454.8,455.64,460.08,464.49,3.2435,3.2314,3.2277,3.2634,Normal
COMP_08679,LOT_42,11.843,11.864,11.979,12.035,458.77,460.26,464.87,471.83,3.2571,3.2624,3.294,3.3442,Normal
COMP_08680,LOT_42,10.98,10.96,11.24,11.344,443.42,449.18,453.35,460.53,3.1791,3.1886,3.2334,3.2739,Normal
COMP_08681,LOT_42,11.945,12.024,12.066,12.086,432.66,435.69,441.71,446.82,3.2332,3.2489,3.2897,3.3231,Normal
COMP_08682,LOT_42,11.315,11.42,11.479,11.549,431.4,433.27,436.23,445.75,3.1826,3.1916,3.2468,3.2433,Normal
COMP_08683,LOT_42,11.696,11.811,11.881,12.066,457.15,459.41,465.56,461.31,3.2066,3.2262,3.2526,3.2856,Normal
COMP_08684,LOT_42,11.736,11.78,11.963,12.039,429.67,434.93,437.7,444.43,3.2623,3.2658,3.2945,3.3354,Normal
COMP_08685,LOT_42,11.368,11.448,11.567,11.659,433.79,436.26,437.11,447.2,3.1922,3.2117,3.2411,3.3047,Normal
COMP_08686,LOT_42,11.54,11.555,11.638,11.663,440.1,442.26,444.22,445.29,3.2521,3.256,3.3026,3.3557,Normal
COMP_08687,LOT_42,11.812,11.766,11.898,12.137,424.91,420.74,428.19,429.38,3.1604,3.17,3.1945,3.2262,Normal
COMP_08688,LOT_42,12.084,12.044,12.293,12.336,448.5,447.87,447.78,450.21,3.1931,3.2103,3.2279,3.2849,Normal
COMP_08689,LOT_42,11.737,11.772,12.02,12.116,419.01,418.52,425.14,420.85,3.2221,3.2013,3.2356,3.246,Normal
COMP_08690,LOT_42,11.36,11.519,11.52,11.619,461.22,463.14,471.04,474.74,3.2578,3.2905,3.2999,3.3628,Normal
COMP_08691,LOT_42,11.884,11.991,12.293,12.446,470.6,472.42,478.89,484.47,3.1966,3.2058,3.223,3.2679,Normal
COMP_08692,LOT_42,11.793,11.862,11.936,12.08,436.57,439.65,446.71,448.03,3.2027,3.218,3.2564,3.2953,Normal
COMP_08693,LOT_42,12.214,12.192,12.445,12.442,458.05,455.17,463.64,459.93,3.2491,3.288,3.3175,3.3208,Normal
COMP_08694,LOT_42,11.407,11.477,11.649,11.803,440.62,440.71,443.68,450.79,3.1588,3.1903,3.208,3.2463,Normal
COMP_08695,LOT_42,11.446,11.794,13.13,14.979,434.61,441.27,490.24,558.35,3.1987,3.2387,3.369,3.4794,Drift_Anomaly
COMP_08696,LOT_42,12.006,11.973,12.034,12.096,429.4,433.83,438.4,442.59,3.198,3.1956,3.2413,3.2687,Normal
COMP_08697,LOT_42,11.689,11.745,11.916,12.125,434.64,435.75,440.83,442.8,3.2166,3.2539,3.3148,3.3594,Normal
COMP_08698,LOT_42,12.376,12.51,12.643,23.138,415.41,421.1,428.74,433.68,3.2792,3.2913,3.3142,3.3571,Sensor_Glitch
COMP_08699,LOT_42,12.354,12.428,12.501,12.53,416.23,416.94,422.91,430.25,3.1569,3.1775,3.2058,3.2421,Normal
COMP_08700,LOT_42,11.918,11.946,12.182,12.274,438.43,438.84,439.68,446.3,3.1842,3.1908,3.2063,3.2432,Normal
COMP_08701,LOT_42,13.506,13.464,13.565,13.813,517.32,511.73,512.38,514.98,3.2275,3.2448,3.3053,3.3448,Dynamic_Outlier
COMP_08702,LOT_42,11.997,12.057,12.003,12.17,434.74,438.8,441.63,445.83,3.2216,3.2163,3.2491,3.2605,Normal
COMP_08703,LOT_42,11.604,11.598,11.817,11.938,420.13,423.56,422.79,425.7,3.2175,3.2453,3.2848,3.3198,Normal
COMP_08704,LOT_42,12.386,12.372,12.489,12.672,437.52,438.95,451.58,452.61,3.2538,3.2626,3.2937,3.3238,Normal
COMP_08705,LOT_42,11.697,11.616,11.766,11.904,438.8,435.72,444.65,453.15,3.2792,3.278,3.3186,3.3827,Normal
COMP_08706,LOT_42,11.766,11.801,11.798,11.945,422.31,426.89,428.69,435.09,3.2847,3.267,3.3331,3.3705,Normal
COMP_08707,LOT_42,11.776,11.852,11.915,12.018,420.35,429.41,434.89,434.81,3.1883,3.1766,3.1956,3.2105,Normal
COMP_08708,LOT_42,12.238,12.283,12.511,12.646,434.83,434.69,440.51,445.23,3.2674,3.2431,3.2737,3.2993,Normal
COMP_08709,LOT_42,11.691,11.724,11.884,12.121,461.35,458.86,466.07,472.8,3.2416,3.2328,3.2486,3.2746,Normal
COMP_08710,LOT_42,11.579,11.65,11.702,11.855,418.68,417.92,424.32,428.91,3.2767,3.2742,3.3038,3.3531,Normal
COMP_08711,LOT_42,11.89,11.999,12.169,12.416,435.67,434.74,434.94,442.96,3.2789,3.2812,3.3262,3.3681,Normal
COMP_08712,LOT_42,11.617,11.694,11.967,12.164,448.13,452.49,458.46,464.77,3.2299,3.2635,3.2666,3.2886,Normal
COMP_08713,LOT_42,11.88,12.163,12.294,12.403,422.87,421.58,420.28,425.15,3.2648,3.3245,3.3709,3.3938,Multivariate_Outlier
COMP_08714,LOT_42,11.415,11.594,11.671,11.71,421.09,426.08,429.79,442.91,3.1753,3.1799,3.2048,3.2174,Normal
COMP_08715,LOT_42,11.926,11.946,12.077,12.008,467.06,466.33,478.97,477.9,3.2133,3.2268,3.2788,3.3087,Normal
COMP_08716,LOT_42,11.338,11.513,11.612,11.495,305.75,308.87,312.64,317.55,3.2354,3.2389,3.2349,3.2409,Leakage_Only_Outlier
COMP_08717,LOT_42,12.287,12.255,12.3,12.491,422.02,426.54,433.43,441.37,3.1612,3.1467,3.1875,3.2133,Normal
COMP_08718,LOT_42,11.834,11.901,12.099,12.213,438.36,438.69,446.64,455.74,3.2215,3.2402,3.2694,3.3054,Normal
COMP_08719,LOT_42,11.339,11.385,11.657,11.721,441.97,440.14,442.76,444.79,3.2507,3.2745,3.3084,3.3216,Normal
COMP_08720,LOT_42,11.387,11.41,11.598,11.651,438.45,441.78,449.36,455.67,3.2982,3.3067,3.3291,3.3644,Normal
COMP_08721,LOT_42,12.096,12.666,12.83,12.98,443.92,447.62,455.48,456.11,3.2147,3.3248,3.3383,3.3672,Multivariate_Outlier
COMP_08722,LOT_42,12.15,12.206,12.48,12.654,420.7,421.86,429.02,434.91,3.1751,3.1783,3.2365,3.2845,Normal
COMP_08723,LOT_42,11.627,11.658,12.005,12.119,328.7,323.92,332.07,340.56,3.1483,3.1623,3.1914,3.2497,Leakage_Only_Outlier
COMP_08724,LOT_42,11.886,11.964,12.017,12.159,464.05,467.92,476.82,476.75,3.1904,3.2204,3.251,3.3034,Normal
COMP_08725,LOT_42,11.938,11.95,11.987,12.13,437.99,439.36,444.43,450.14,3.1772,3.1912,3.2674,3.2875,Normal
COMP_08726,LOT_42,11.925,12.356,13.213,15.12,431.94,445.93,479.41,554.07,3.2153,3.2246,3.3421,3.4659,Drift_Anomaly
COMP_08727,LOT_42,11.963,11.973,12.148,12.138,424.94,427.61,433.74,437.28,3.2967,3.3106,3.3471,3.3594,Normal
COMP_08728,LOT_42,11.798,12.178,13.225,14.461,415.86,430.76,467.38,510.12,3.2257,3.2597,3.3472,3.4272,Drift_Anomaly
COMP_08729,LOT_42,11.607,11.765,11.809,12.037,413.6,416.75,424.78,428.87,3.2723,3.2756,3.2999,3.3322,Normal
COMP_08730,LOT_42,11.77,11.85,11.993,12.151,414.68,416.53,417.32,420.25,3.1638,3.1754,3.2009,3.2289,Normal
COMP_08731,LOT_42,12.41,12.484,12.489,12.6,420.32,427.21,426.82,432.43,3.2719,3.2671,3.318,3.3699,Normal
COMP_08732,LOT_42,11.369,11.514,11.612,11.79,445.35,443.23,455.71,461.55,3.2343,3.2443,3.2669,3.2958,Normal
COMP_08733,LOT_42,11.251,11.168,11.274,11.482,433.87,433.65,448.26,455.38,3.172,3.1858,3.2086,3.2661,Normal
COMP_08734,LOT_42,12.044,12.2,12.298,12.526,428.55,430.09,430.51,428.58,3.2187,3.2548,3.2757,3.2869,Normal
COMP_08735,LOT_42,11.933,12.029,12.099,12.258,455.89,453.35,460.96,461.51,3.4526,3.4458,3.4767,3.4935,Timing_Outlier
COMP_08736,LOT_42,11.781,11.839,11.779,12.036,448.04,449.0,452.55,455.79,3.1889,3.2052,3.2403,3.2675,Normal
COMP_08737,LOT_42,8.99,9.029,9.224,9.336,374.9,372.89,380.48,389.67,3.2034,3.211,3.237,3.3101,Dynamic_Outlier
COMP_08738,LOT_42,11.972,11.975,12.22,12.336,439.2,438.68,442.29,449.97,3.2318,3.2411,3.2671,3.2881,Normal
COMP_08739,LOT_42,11.684,11.678,11.698,11.831,449.79,450.55,454.81,458.79,3.234,3.2383,3.2584,3.2549,Normal
COMP_08740,LOT_42,11.022,11.11,11.194,11.476,428.35,431.42,431.47,435.12,3.2426,3.2642,3.2847,3.306,Normal
COMP_08741,LOT_42,12.159,12.252,12.284,12.404,452.45,459.07,459.1,467.98,3.196,3.1885,3.2365,3.2239,Normal
COMP_08742,LOT_42,11.717,11.89,12.007,12.19,445.9,448.1,454.5,459.91,3.2917,3.3085,3.3489,3.3672,Normal
COMP_08743,LOT_42,12.285,12.368,12.464,12.584,439.65,443.61,452.16,461.15,3.2617,3.2791,3.3184,3.3531,Normal
COMP_08744,LOT_42,11.585,11.733,11.863,11.904,434.76,436.32,443.62,444.14,3.2202,3.2478,3.2794,3.3314,Normal
COMP_08745,LOT_42,11.452,11.568,11.71,11.672,450.85,452.93,448.61,454.49,3.2192,3.2213,3.2401,3.2911,Normal
COMP_08746,LOT_43,12.158,12.07,12.203,12.354,471.22,474.45,481.81,487.0,3.0794,3.1169,3.1512,3.1772,Normal
COMP_08747,LOT_43,11.843,11.98,12.066,12.205,432.96,438.02,446.27,448.98,3.1732,3.1762,3.2381,3.2872,Normal
COMP_08748,LOT_43,11.821,11.917,12.13,12.217,432.96,437.01,441.52,446.34,3.2239,3.2447,3.3064,3.3219,Normal
COMP_08749,LOT_43,11.281,11.33,11.589,11.755,442.26,443.88,447.27,450.4,3.1205,3.1217,3.1426,3.1557,Normal
COMP_08750,LOT_43,11.609,11.692,11.687,11.856,469.09,466.63,472.08,472.02,3.1163,3.1081,3.1368,3.1913,Normal
COMP_08751,LOT_43,13.066,13.036,13.173,13.213,437.63,438.13,443.78,448.96,3.1338,3.1333,3.1458,3.187,Normal
COMP_08752,LOT_43,11.683,11.717,11.935,12.078,466.65,471.13,474.68,477.56,3.1898,3.1677,3.2041,3.2444,Normal
COMP_08753,LOT_43,11.66,11.587,11.82,11.915,454.16,457.16,461.66,461.4,3.1701,3.1714,3.2118,3.2265,Normal
COMP_08754,LOT_43,11.804,11.873,12.033,11.972,431.86,431.64,438.42,441.1,3.1429,3.1536,3.1916,3.2257,Normal
COMP_08755,LOT_43,11.682,11.739,11.84,11.852,442.76,442.64,456.32,457.97,3.1373,3.1286,3.1674,3.1979,Normal
COMP_08756,LOT_43,8.567,8.568,8.574,8.674,344.7,343.98,352.35,353.72,3.1754,3.1582,3.2042,3.265,Dynamic_Outlier
COMP_08757,LOT_43,10.791,10.832,10.99,11.052,493.72,493.89,502.57,507.01,3.1138,3.1265,3.1684,3.2023,Normal
COMP_08758,LOT_43,11.981,12.22,12.273,12.378,453.17,456.17,461.58,464.63,3.1795,3.1778,3.1948,3.2541,Normal
COMP_08759,LOT_43,12.278,12.306,12.386,12.63,437.01,444.54,451.8,458.14,3.1285,3.1375,3.1797,3.228,Normal
COMP_08760,LOT_43,11.629,24.879,11.806,11.851,444.77,444.76,449.26,451.65,3.1366,3.1188,3.1524,3.1675,Sensor_Glitch
COMP_08761,LOT_43,12.095,12.107,12.351,12.479,428.03,427.14,433.75,441.24,3.1717,3.1975,3.2215,3.2561,Normal
COMP_08762,LOT_43,11.638,11.943,13.313,15.34,430.19,445.67,496.37,566.25,3.1743,3.1729,3.2633,3.3226,Drift_Anomaly
COMP_08763,LOT_43,11.665,11.769,11.867,12.059,418.64,416.4,426.4,429.87,3.1335,3.1561,3.1768,3.2207,Normal
COMP_08764,LOT_43,11.42,11.51,11.657,11.68,448.72,451.08,455.52,460.09,2.8201,2.8191,2.8675,2.8936,Timing_Outlier
COMP_08765,LOT_43,11.431,11.425,11.608,11.638,435.81,439.91,446.15,447.97,3.2327,3.2325,3.31,3.3808,Normal
COMP_08766,LOT_43,11.682,11.726,11.846,11.869,469.88,476.22,479.36,490.33,3.194,3.2228,3.2848,3.3182,Normal
COMP_08767,LOT_43,11.807,11.832,11.859,12.131,447.41,446.2,454.23,459.19,3.1666,3.17,3.1909,3.2251,Normal
COMP_08768,LOT_43,12.078,11.948,12.114,12.172,454.5,460.77,461.93,463.23,3.1593,3.1789,3.1979,3.2228,Normal
COMP_08769,LOT_43,11.983,12.006,12.058,12.137,421.21,423.95,431.6,436.37,3.2059,3.1907,3.2086,3.2435,Normal
COMP_08770,LOT_43,11.512,11.481,11.81,11.95,408.99,415.3,421.76,422.76,3.1368,3.154,3.1681,3.2052,Normal
COMP_08771,LOT_43,12.103,12.246,12.341,12.646,536.1,544.16,548.65,562.66,3.247,3.2489,3.2575,3.2694,Leakage_Only_Outlier
COMP_08772,LOT_43,11.872,11.997,11.962,12.087,444.94,448.37,451.91,453.68,3.0973,3.118,3.1568,3.2088,Normal
COMP_08773,LOT_43,11.877,11.96,11.985,12.168,436.64,435.34,437.56,441.98,3.1598,3.1897,3.2039,3.2545,Normal
COMP_08774,LOT_43,11.484,11.413,11.669,11.65,467.49,468.37,474.63,478.06,3.2084,3.2104,3.2457,3.2733,Normal
COMP_08775,LOT_43,12.375,12.252,12.481,12.622,444.51,446.76,448.85,452.44,3.0572,3.0641,3.0882,3.122,Normal
COMP_08776,LOT_43,12.079,12.077,12.15,12.269,427.28,427.5,437.17,441.59,3.1618,3.1653,3.1991,3.2345,Normal
COMP_08777,LOT_43,11.378,11.369,11.552,11.584,449.7,453.65,456.74,460.37,3.1561,3.1901,3.1977,3.2313,Normal
COMP_08778,LOT_43,11.584,11.648,11.804,11.858,414.03,420.45,420.63,425.7,3.1309,3.1562,3.225,3.2386,Normal
COMP_08779,LOT_43,12.035,12.045,12.282,12.261,422.63,428.29,428.7,433.85,3.1617,3.1804,3.205,3.2566,Normal
COMP_08780,LOT_43,11.731,11.772,11.938,12.006,438.41,438.47,448.84,454.63,3.0791,3.1286,3.1558,0.8503,Sensor_Glitch
COMP_08781,LOT_43,12.022,11.891,12.089,12.15,454.77,455.8,457.9,463.66,3.1353,3.1691,3.1923,3.2311,Normal
COMP_08782,LOT_43,26.119,11.602,11.767,11.986,414.72,410.21,416.95,420.63,3.2009,3.2168,3.2349,3.2914,Sensor_Glitch
COMP_08783,LOT_43,12.153,12.02,12.182,12.441,442.77,445.82,453.46,459.1,3.1916,3.2067,3.2193,3.2342,Normal
COMP_08784,LOT_43,11.934,11.804,11.907,11.917,447.27,449.49,457.04,461.5,3.1359,3.1477,3.1894,3.2209,Normal
COMP_08785,LOT_43,11.193,11.157,11.417,11.508,447.2,449.63,453.01,455.99,3.1757,3.1903,3.2253,3.2595,Normal
COMP_08786,LOT_43,11.39,11.461,11.661,11.849,426.62,426.37,431.72,437.76,3.2279,3.2179,3.2473,3.2978,Normal
COMP_08787,LOT_43,11.994,12.112,12.129,12.306,428.35,428.55,432.82,434.69,3.2369,3.2467,3.2946,3.3406,Normal
COMP_08788,LOT_43,11.619,11.691,11.84,11.945,424.49,431.45,432.2,441.66,3.2164,3.2364,3.2408,3.2496,Normal
COMP_08789,LOT_43,11.571,11.572,11.824,11.972,463.6,462.11,468.95,466.4,3.1484,3.1745,3.1719,3.1878,Normal
COMP_08790,LOT_43,12.24,12.208,12.555,12.811,441.54,441.4,447.79,452.63,3.2044,3.2336,3.2651,3.3186,Normal
COMP_08791,LOT_43,12.015,12.069,12.177,12.308,453.76,452.91,459.84,465.44,3.1584,3.1886,3.2239,3.282,Normal
COMP_08792,LOT_43,10.201,10.291,10.325,10.456,380.92,383.58,391.79,390.4,3.1449,3.1667,3.2099,3.2272,Dynamic_Outlier
COMP_08793,LOT_43,11.927,11.95,12.122,12.294,430.57,432.99,431.72,435.29,3.2169,3.1935,3.2393,3.2935,Normal
COMP_08794,LOT_43,12.081,12.144,12.254,12.421,432.85,437.33,438.81,442.08,3.1603,3.1471,3.1688,3.2146,Normal
COMP_08795,LOT_43,11.762,11.838,11.981,11.996,448.12,454.58,456.84,462.29,3.142,3.1505,3.1889,3.1988,Normal
COMP_08796,LOT_43,11.481,11.5,11.636,11.717,446.24,450.16,449.35,455.58,3.1922,3.219,3.2238,3.2655,Normal
COMP_08797,LOT_43,11.365,11.385,11.646,11.696,444.84,449.14,453.62,459.51,3.2344,3.2481,3.2662,3.2942,Normal
COMP_08798,LOT_43,11.061,11.101,11.275,11.347,458.12,464.16,470.39,474.18,3.2167,3.212,3.2557,3.2753,Normal
COMP_08799,LOT_43,11.924,11.947,11.986,12.091,431.91,435.57,437.73,442.25,3.0754,3.0839,3.1399,3.212,Normal
COMP_08800,LOT_43,11.439,11.507,11.639,11.882,430.02,432.88,431.68,437.29,3.1657,3.1716,3.2087,3.2198,Normal
COMP_08801,LOT_43,12.075,12.099,12.14,12.241,439.2,437.15,444.07,443.47,3.1896,3.2183,3.2662,3.3369,Normal
COMP_08802,LOT_43,11.471,11.519,11.569,11.586,455.17,454.31,455.29,463.44,3.1326,3.1277,3.1635,3.2002,Normal
COMP_08803,LOT_43,12.252,12.354,12.515,12.62,448.14,446.87,444.18,451.95,3.1035,3.1357,3.1465,3.1942,Normal
COMP_08804,LOT_43,11.25,11.365,11.552,11.613,423.97,422.38,426.83,431.28,3.1807,3.2077,3.2019,3.2398,Normal
COMP_08805,LOT_43,11.783,12.078,13.477,14.17,461.43,473.11,517.41,547.73,3.2639,3.2673,3.4052,3.5133,Drift_Anomaly
COMP_08806,LOT_43,12.056,12.2,12.227,12.273,455.04,456.57,467.81,472.16,3.1299,3.1216,3.1754,3.1889,Normal
COMP_08807,LOT_43,12.284,12.312,12.407,12.586,467.51,469.22,474.31,473.19,3.1373,3.1466,3.2112,3.2508,Normal
COMP_08808,LOT_43,11.778,11.807,12.051,12.198,453.06,455.76,462.0,469.13,3.215,3.2468,3.2788,3.3265,Normal
COMP_08809,LOT_43,11.358,11.409,11.574,11.696,454.94,456.55,459.28,462.67,3.1727,3.1556,3.1968,3.2379,Normal
COMP_08810,LOT_43,11.633,11.664,11.777,12.059,430.66,427.87,430.42,440.09,3.2094,3.192,3.2364,3.2837,Normal
COMP_08811,LOT_43,11.635,11.796,11.89,12.034,448.83,449.48,452.97,459.9,3.1636,3.1715,3.233,3.2955,Normal
COMP_08812,LOT_43,11.236,11.268,11.414,11.415,431.21,429.21,435.94,445.75,3.15,3.154,3.2117,3.229,Normal
COMP_08813,LOT_43,10.851,11.087,11.265,11.327,442.36,437.46,443.98,438.77,3.1894,3.165,3.2046,3.2505,Normal
COMP_08814,LOT_43,12.17,12.36,12.323,12.5,445.9,446.89,450.34,460.24,3.1597,3.1738,3.2066,3.2154,Normal
COMP_08815,LOT_43,12.469,12.449,12.562,12.71,451.08,451.6,461.42,463.84,3.1697,3.1559,3.2184,3.2747,Normal
COMP_08816,LOT_43,12.032,11.953,12.001,12.131,471.67,471.57,474.01,478.6,3.1482,3.1639,3.1666,3.2134,Normal
COMP_08817,LOT_43,11.58,11.664,11.84,11.893,435.39,437.26,439.19,444.08,3.175,3.1829,3.2137,3.2819,Normal
COMP_08818,LOT_43,12.319,12.377,12.465,12.597,462.97,465.51,467.41,470.3,3.1658,3.1731,3.2084,3.2404,Normal
COMP_08819,LOT_43,11.29,11.406,11.438,11.587,435.15,444.31,446.79,446.97,3.1498,3.1725,3.2488,3.2411,Normal
COMP_08820,LOT_43,11.257,11.256,11.434,11.609,451.57,453.8,456.24,460.45,3.1252,3.1358,3.179,3.2083,Normal
COMP_08821,LOT_43,11.805,11.791,11.912,11.955,449.08,449.46,454.83,457.11,3.1908,3.1758,3.1994,3.2342,Normal
COMP_08822,LOT_43,12.016,12.038,12.221,12.352,406.45,413.73,409.93,415.37,3.2121,3.2185,3.2424,3.266,Normal
COMP_08823,LOT_43,11.519,11.463,11.679,11.821,437.15,437.31,441.19,446.13,3.1886,3.196,3.2261,3.2812,Normal
